HEADER
VTF File Version,1.1
VTF File Type,0
PID,38384
Generated on,2022-04-08 01:42:44
Resolution,ms
Min Resolution,ns
Trace Version,1.1
TraceID,38384
XRT Version,2021.1

STRUCTURE
Group_Start,OpenCL Host Trace
Group_Start,OpenCL API Calls
Dynamic_Row,1,General,API Events not associated with a Queue
Static_Row,2,Queue 0x1a6e590,API events associated with the command queue
Group_End,OpenCL API Calls
Group_Start,Data Transfer
Dynamic_Row,3,Read,Read data transfers from global memory to host
Dynamic_Row,4,Write,Write data transfer from host to global memory
Dynamic_Row,5,Copy,Copy data transfers from global memory to global memory
Group_End,Data Transfer
Group_Start,Kernel Enqueues
Dynamic_Row_Summary,6,xilinx_u50_gen3x16_xdma_201920_3:kernelJpegDecoder:kernelJpegDecoder,Kernel Enqueue
Group_End,Kernel Enqueues
Group_End,OpenCL Host Trace

MAPPING
21,0:0:0
20,1:1:1
17,PLRAM[3]
22,Unknown
11,clCreateBuffer
7,clCreateCommandQueue
6,clCreateContext
10,clCreateKernel
9,clCreateProgramWithBinary
13,clEnqueueMigrateMemObjects
16,clEnqueueTask
14,clFinish
4,clGetDeviceIDs
8,clGetDeviceInfo
23,clGetEventProfilingInfo
1,clGetExtensionFunctionAddress
2,clGetExtensionFunctionAddressForPlatform
3,clGetPlatformInfo
28,clReleaseCommandQueue
29,clReleaseContext
30,clReleaseDevice
24,clReleaseEvent
26,clReleaseKernel
25,clReleaseMemObject
27,clReleaseProgram
5,clRetainDevice
12,clRetainMemObject
15,clSetKernelArg
19,kernelJpegDecoder
18,xilinx_u50_gen3x16_xdma_201920_3

EVENTS
317,0,16913.065272,1,OPENCL_API_CALL,25
318,317,16913.067516,1,OPENCL_API_CALL,25
319,0,16913.068678,1,OPENCL_API_CALL,25
320,319,16913.069981,1,OPENCL_API_CALL,25
321,0,16913.070682,1,OPENCL_API_CALL,25
322,321,16913.071554,1,OPENCL_API_CALL,25
323,0,16913.072215,1,OPENCL_API_CALL,25
324,323,16913.073026,1,OPENCL_API_CALL,25
325,0,16913.073637,1,OPENCL_API_CALL,25
326,325,16913.074469,1,OPENCL_API_CALL,25
327,0,16913.075080,1,OPENCL_API_CALL,25
328,327,16913.075741,1,OPENCL_API_CALL,25
329,0,16913.076503,1,OPENCL_API_CALL,25
330,329,16913.077154,1,OPENCL_API_CALL,25
331,0,16913.077775,1,OPENCL_API_CALL,25
332,331,16913.078487,1,OPENCL_API_CALL,25
333,0,16913.079068,1,OPENCL_API_CALL,25
334,333,16913.079889,1,OPENCL_API_CALL,25
335,0,16913.082454,1,OPENCL_API_CALL,26
336,335,16913.397244,1,OPENCL_API_CALL,26
337,0,16913.400991,1,OPENCL_API_CALL,27
338,337,16913.568956,1,OPENCL_API_CALL,27
339,0,16913.572543,1,OPENCL_API_CALL,28
340,339,16913.575659,1,OPENCL_API_CALL,28
341,0,16913.577593,1,OPENCL_API_CALL,29
342,341,16916.320246,1,OPENCL_API_CALL,29
343,0,16916.324765,1,OPENCL_API_CALL,30
344,343,16916.327450,1,OPENCL_API_CALL,30
345,0,16916.328532,1,OPENCL_API_CALL,30
346,345,16916.329694,1,OPENCL_API_CALL,30

DEPENDENCIES
103,104
151,152
153,154
155,156
157,158
159,160
161,162
163,164
165,166
167,168
169,170
171,172
173,174
175,176
177,178
179,180
181,182
183,184
185,186
187,188
189,190
191,192
193,194
195,196
197,198
199,200
201,202
203,204
205,206

